index,chk_col,vs_col,p_val
98,likely_workshop,exp_conduct_res,0.6156256404942145
99,likely_workshop,learn_by_online_group,0.019234319424882174
100,likely_workshop,job_manage_res_proj,0.04865759397983242
101,likely_workshop,exp_analyze_res,0.7253709490859166
102,likely_workshop,job_plan_res,0.11735364895241962
103,likely_workshop,job_taxo,0.17496977217295728
104,likely_workshop,job_analyze_res,0.8066947971394303
105,likely_workshop,learning_meetup,0.00039101055622796414
106,likely_workshop,ideal_conf_workshop,0.31836589770215756
107,likely_workshop,exp_observe_res,0.0447953126859749
108,likely_workshop,learn_by_meetup,1.356625587045648e-10
109,likely_workshop,job_hire_res_vendor,0.14671761594918126
110,likely_workshop,ideal_structure_cat,0.6752330240131648
111,likely_workshop,likely_online_group,0.019234319424882174
112,likely_workshop,factor_diverse_speak,0.017934129783544982
113,likely_workshop,exp_buy_res_report,0.008461727878484445
114,likely_workshop,learn_by_reading,0.09654599886040463
115,likely_workshop,factor_ability_to_pay,0.09063671794446276
116,likely_workshop,research_educ_cat,0.0612648307782247
117,likely_workshop,session_long_talk,0.808830279633314
118,likely_workshop,ideal_multi_track,0.4553215671840325
119,likely_workshop,session_network,0.20715850777252534
120,likely_workshop,learn_by_video,0.010542956960721632
121,likely_workshop,exp_manage_res_proj,0.06950211701549269
122,likely_workshop,learning_workshop,2.8591879421735374e-27
123,likely_workshop,factor_topics,0.4867061968431069
124,likely_workshop,job_advocate_res,0.06519467148087371
125,likely_workshop,factor_variety_attend,0.11066099256181071
126,likely_workshop,factor_code,0.05936546927580395
127,likely_workshop,learning_read,0.5594851256769172
128,likely_workshop,session_qa,0.8843875439044002
129,likely_workshop,ideal_conf_small,0.6202814138000436
130,likely_workshop,learning_conference,1.2140953132644324e-15
131,likely_workshop,ideal_conf_large,0.6652534459258128
132,likely_workshop,job_buy_res_report,0.12061059920762833
133,likely_workshop,likely_book,0.172869812209808
134,likely_workshop,persona_id,0.7536611700428271
135,likely_workshop,exp_advocate_res,0.33495113687008216
136,likely_workshop,factor_location,0.21493496262017944
137,likely_workshop,learning_talks,0.08515595835434285
138,likely_workshop,exp_hire_res_vendor,0.165647138592319
139,likely_workshop,num_res_med,0.20811156218635754
140,likely_workshop,factor_size,0.21423638031238082
141,likely_workshop,job_conduct_res,0.9888732441700282
142,likely_workshop,job_teach_res,0.03958261855648764
143,likely_workshop,company_med,0.9988484786735605
144,likely_workshop,likely_internet,0.6179724890496985
145,likely_workshop,ideal_conference_size_cat,0.852941900598229
146,likely_workshop,sesson_topic_tables,0.25733224386002607
147,likely_workshop,num_res_small,0.9582562131768435
148,likely_workshop,exp_plan_res,0.44188100132175734
149,likely_workshop,learn_by_conference,1.1089340373912986e-31
150,likely_workshop,likely_watch_video,0.024252322054184722
151,learn_by_workshop,num_res_large,0.12157476530018864
152,learn_by_workshop,company_large,0.38477984532896714
153,learn_by_workshop,factor_network,0.5790276487088384
154,learn_by_workshop,likely_colleague,0.006154676558997472
155,learn_by_workshop,target,5.383381217367142e-34
156,learn_by_workshop,session_workshop,1.9372288031111335e-06
157,learn_by_workshop,likely_meetup,9.421680842352379e-18
158,learn_by_workshop,factor_speaker,0.1604964286888369
159,learn_by_workshop,job_lead_res_team,0.05693961966086896
160,learn_by_workshop,session_short_talk,0.9962275691786002
161,learn_by_workshop,ideal_conf_med,0.5594294747879065
162,learn_by_workshop,factor_format_sessions,0.2645652412369724
163,learn_by_workshop,ideal_single_track,0.5601691225078085
164,learn_by_workshop,session_keynote,0.2632815261257406
165,learn_by_workshop,likely_conference,2.1715855994980896e-32
166,learn_by_workshop,ideal_unconference,0.931056967941658
167,learn_by_workshop,session_social_event,0.11363415194616076
168,learn_by_workshop,company_small,0.29273854892389
169,learn_by_workshop,learn_by_colleague,0.006154676558997472
170,learn_by_workshop,job_observe_res,0.008398375437623255
171,learn_by_workshop,exp_teach_res,0.9298951895831097
172,learn_by_workshop,exp_conduct_res,0.7871652824822475
173,learn_by_workshop,learn_by_online_group,0.003555849109868566
174,learn_by_workshop,job_manage_res_proj,0.04565207112242522
175,learn_by_workshop,exp_analyze_res,0.5729962352857199
176,learn_by_workshop,job_plan_res,0.07393304404350581
177,learn_by_workshop,job_taxo,0.17292720717427787
178,learn_by_workshop,job_analyze_res,0.4802784745247174
179,learn_by_workshop,learning_meetup,4.777431329260489e-06
180,learn_by_workshop,ideal_conf_workshop,0.2517694442366405
181,learn_by_workshop,exp_observe_res,0.017644731126949666
182,learn_by_workshop,learn_by_meetup,7.683688049090308e-14
183,learn_by_workshop,job_hire_res_vendor,0.12059676850671014
184,learn_by_workshop,ideal_structure_cat,0.7282027745144264
185,learn_by_workshop,likely_online_group,0.003555849109868566
186,learn_by_workshop,factor_diverse_speak,0.07123300874694173
187,learn_by_workshop,exp_buy_res_report,0.008693123343455783
188,learn_by_workshop,learn_by_reading,0.9075855909892468
189,learn_by_workshop,factor_ability_to_pay,0.04658763907609655
190,learn_by_workshop,research_educ_cat,0.07344324286100377
191,learn_by_workshop,session_long_talk,0.9114030686731454
192,learn_by_workshop,ideal_multi_track,0.8056675549116863
193,learn_by_workshop,session_network,0.06367668072966949
194,learn_by_workshop,learn_by_video,0.015320071533423959
195,learn_by_workshop,exp_manage_res_proj,0.04467047159721603
196,learn_by_workshop,learning_workshop,2.2030760133913255e-40
197,learn_by_workshop,factor_topics,0.60608862817158
198,learn_by_workshop,job_advocate_res,0.18524082617685061
199,learn_by_workshop,factor_variety_attend,0.25519762626135944
200,learn_by_workshop,factor_code,0.031552995722376895
201,learn_by_workshop,learning_read,0.5550795714032724
202,learn_by_workshop,session_qa,0.4305241219538942
203,learn_by_workshop,ideal_conf_small,0.6689480331655115
204,learn_by_workshop,learning_conference,9.647873417564062e-17
205,learn_by_workshop,ideal_conf_large,0.8684261226475197
206,learn_by_workshop,job_buy_res_report,0.06704810033735663
207,learn_by_workshop,likely_book,0.17243758098591128
208,learn_by_workshop,persona_id,0.8802261934333668
209,learn_by_workshop,exp_advocate_res,0.37720697765874944
210,learn_by_workshop,factor_location,0.4360272692593533
211,learn_by_workshop,learning_talks,0.052928581070709725
212,learn_by_workshop,exp_hire_res_vendor,0.07011296217937607
213,learn_by_workshop,num_res_med,0.2243985555766549
214,learn_by_workshop,factor_size,0.20203053777075436
215,learn_by_workshop,job_conduct_res,0.9187501943099714
216,learn_by_workshop,job_teach_res,0.03180496605401327
217,learn_by_workshop,company_med,0.9211934465413987
218,learn_by_workshop,likely_internet,0.871017710249128
219,learn_by_workshop,ideal_conference_size_cat,0.8612672415640663
220,learn_by_workshop,sesson_topic_tables,0.12304686477337072
221,learn_by_workshop,num_res_small,0.9405278456596149
222,learn_by_workshop,exp_plan_res,0.3291992095108962
223,learn_by_workshop,learn_by_conference,2.0074065197770344e-31
224,learn_by_workshop,likely_watch_video,0.02215306809147191
225,num_res_large,company_large,2.62253158731174e-25
226,num_res_large,factor_network,0.9439727680071552
227,num_res_large,likely_colleague,0.02318330565925138
228,num_res_large,target,0.3479728196749799
229,num_res_large,session_workshop,0.8642273146855136
230,num_res_large,likely_meetup,0.016624639343441223
231,num_res_large,factor_speaker,0.41773287909127266
232,num_res_large,job_lead_res_team,0.4016299449705901
233,num_res_large,session_short_talk,0.1829097282238637
234,num_res_large,ideal_conf_med,0.12753270458159072
235,num_res_large,factor_format_sessions,0.9488052648454088
236,num_res_large,ideal_single_track,0.503038940593229
237,num_res_large,session_keynote,0.1263081656800619
238,num_res_large,likely_conference,0.6808295082859535
239,num_res_large,ideal_unconference,0.944734038845725
240,num_res_large,session_social_event,0.9472220170354146
241,num_res_large,company_small,1.5922014668813832e-15
242,num_res_large,learn_by_colleague,0.02318330565925138
243,num_res_large,job_observe_res,0.7435296600514254
244,num_res_large,exp_teach_res,0.015759378393080423
245,num_res_large,exp_conduct_res,0.004286945536507868
246,num_res_large,learn_by_online_group,0.9303794376537261
247,num_res_large,job_manage_res_proj,0.48921585316016236
248,num_res_large,exp_analyze_res,0.002199286513595141
249,num_res_large,job_plan_res,0.6718488206496989
250,num_res_large,job_taxo,4.307612240954479e-09
251,num_res_large,job_analyze_res,0.1783825504616117
252,num_res_large,learning_meetup,0.19743775383015388
253,num_res_large,ideal_conf_workshop,0.5017104231754874
254,num_res_large,exp_observe_res,0.019447104250488473
255,num_res_large,learn_by_meetup,0.027371626216580496
256,num_res_large,job_hire_res_vendor,0.5090099894428497
257,num_res_large,ideal_structure_cat,0.5567161829765181
